question_id,question,retrieval_method,retrieved_ids,relevant_ids,precision@1,precision@3,precision@5,recall@1,recall@3,recall@5,ndcg@1,ndcg@3,ndcg@5,reference_answer,generated_answer,rouge_l,bertscore_f1,retrieval_latency,generation_latency,total_latency
54,What is a pytest fixture and what is it used for?,bm25,"184_github_project_visualize, 191_github_project_monitor, 062_pytest_fixtures",062_pytest_fixtures,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.5,0.5,"A pytest fixture is a reusable setup component injected into tests by name, supporting scopes and teardown via yield.","GitHub Projects is designed to help teams visualize and manage their work in a
structured way by bringing together related issues and pull requests.
This organization makes it easier to understand what needs to be done and what is currently in progress.",0.13114754098360656,0.8423661589622498,0.0007736000115983188,1.7304551999550313,1.7312287999666296
55,Why are smaller pull requests more effective for code review?,bm25,"063_code_review_best_practices, 251_github_rest_api_search, 281_static_code_analysis",063_code_review_best_practices,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Reviews under 400 lines of changed code are more effective at finding defects, making smaller and more frequent reviews preferable.","Code review is a systematic examination of source code by one or more developers other
than the author, aimed at finding defects and improving quality before merging. Effective
reviews focus on correctness, clarity, test coverage, and adherence to project
conventions rather than style preferences, which should be enforced automatically by
linters. Reviewers should provide specific, actionable, and constructive feedback and
distinguish between blocking issues and optional suggestions. Research by Rigby and Bird
found that smaller, more frequent reviews under 400 lines of changed code are more
effective at finding defects than large, infrequent ones.",0.22807017543859648,0.8779128789901733,0.0007428000099025667,1.5713487999746576,1.5720915999845602
56,What format should a Git commit message subject line follow?,bm25,"064_git_commit_messages, 028_git_branching, 068_software_logging_best_practices",064_git_commit_messages,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,A commit subject should be 50 characters or fewer in the imperative mood with an optional body explaining what changed and why.,"A well-written Git commit message communicates the intent of a change and serves as a
permanent record in the project history. The widely adopted convention is to write a
short subject line of 50 characters or fewer in the imperative mood, such as ""Fix null
pointer in auth handler"", optionally followed by a blank line and a more detailed body.
The body should explain what changed and why, not how, since the diff shows the how.
Conventional Commits is a specification that extends this with type prefixes such as
feat, fix, docs, or chore to enable automated changelog generation and semantic version
bumping.",0.28571428571428575,0.8749714493751526,0.0007332999957725406,0.6258552999934182,0.6265885999891907
57,When should you use git rebase instead of git merge?,bm25,"065_git_merge_vs_rebase, 101_github_get_started_overview, 229_git_stash",065_git_merge_vs_rebase,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Rebase is preferred for local feature branches to produce a linear history but should not be used on shared branches.,"Git merge and rebase are two strategies for integrating changes from one branch into
another. Merge preserves the full history by creating a merge commit with two parents,
making the branch topology visible in the log. Rebase replays commits from one branch
on top of another, producing a linear history that is easier to read but rewrites commit
hashes. Rebasing is generally preferred for local feature branches before merging to
keep the main branch history clean, but shared branches should not be rebased because it
rewrites history that others may have based their work on.",0.24347826086956517,0.8792943358421326,0.0006816000095568597,3.0573121999623254,3.0579937999718823
58,What is the difference between a lightweight tag and an annotated tag in Git?,bm25,"066_git_tags_releases, 247_github_rest_api_commits, 028_git_branching",066_git_tags_releases,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Lightweight tags are simple commit pointers; annotated tags are full objects with a message, date, and tagger information.","Git tags are references that mark specific commits in the repository history, most
commonly used to record software release points. Lightweight tags are simple pointers to
commits, while annotated tags are stored as full objects with a message, date, and tagger
information and can be signed with GPG. GitHub Releases are built on top of Git tags and
add release notes, binary assets, and a publish date visible in the GitHub UI. Semantic
versioning is typically used as the tag naming convention, for example v1.2.3, to
communicate the significance of each release to consumers.",0.29824561403508776,0.8912020921707153,0.00089490000391379,3.585474199964665,3.5863690999685787
59,What is the purpose of a .gitignore file?,bm25,"067_gitignore_overview, 132_github_copilot_generate, 270_refactoring_overview",067_gitignore_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"A .gitignore file specifies files and directories Git should not track, such as build outputs, virtual environments, and secret files.","A .gitignore file tells Git which files and directories to exclude from version control.
Patterns in .gitignore use glob syntax, where a leading slash anchors the pattern to the
repository root and a trailing slash matches only directories. Common entries include
build output directories, virtual environment folders, compiled binaries, and files
containing secrets such as .env files. GitHub and the gitignore.io service provide
template .gitignore files for many languages and frameworks that serve as a starting
point.",0.2653061224489796,0.8847604990005493,0.000624899985268712,1.2811605000169948,1.2817854000022635
60,Why should passwords and tokens never appear in log messages?,bm25,"068_software_logging_best_practices, 221_github_personal_access_tokens, 264_api_security_best_practices",068_software_logging_best_practices,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Logging sensitive data creates a security risk; best practices require omitting or masking passwords, tokens, and personal information.","Application logging records events during program execution to support debugging,
monitoring, and auditing. Best practices include using structured logging in JSON format
to enable machine parsing, assigning appropriate severity levels such as DEBUG, INFO,
WARNING, ERROR, and CRITICAL, and never logging sensitive data such as passwords or
tokens. Log messages should include a timestamp, level, logger name, and a contextual
message describing what happened and why it matters. Centralized log aggregation using
tools such as the ELK stack enables searching and analysis across distributed services.",0.11650485436893203,0.8473297357559204,0.0009699999936856329,1.928588899958413,1.9295588999520987
61,How should a Python library set up its logging to avoid interfering with the application?,bm25,"069_python_logging_module, 156_github_pages_dns, 267_mocking_in_tests",069_python_logging_module,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Library code should call logging.getLogger(__name__) and avoid adding handlers, leaving logging configuration to the application.","Python's built-in logging module provides a flexible framework for emitting log messages
from applications and libraries. The module defines a hierarchy of loggers identified by
dotted names, and log records propagate up the hierarchy unless propagation is disabled.
Handlers determine where log records are sent, such as to the console via StreamHandler
or to a file via FileHandler, and formatters control the string representation of each
record. The recommended pattern for library code is to create a module-level logger with
logging.getLogger(__name__) and avoid configuring handlers, leaving that to the
application developer.",0.21238938053097345,0.8855767250061035,0.000958500022534281,1.2110615999554284,1.2120200999779627
62,Why should bare except clauses be avoided in Python?,bm25,"070_python_exception_handling, 058_unit_testing_principles, 068_software_logging_best_practices",070_python_exception_handling,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Bare except clauses catch system-exiting exceptions like KeyboardInterrupt; specific exception types should be caught instead.,"Python uses exceptions to signal error conditions and provides the try/except/else/finally
construct for handling them. Specific exception types should be caught rather than using
a bare except clause, which would also catch system-exiting exceptions such as
KeyboardInterrupt. The else block runs only if no exception was raised, making it
appropriate for code that should execute only on success. Raising exceptions with
raise...from preserves the original exception as context, aiding debugging by showing the
full chain of causation. Custom exception classes should inherit from Exception and be
documented so callers know when to expect them.",0.19130434782608693,0.8744493722915649,0.0007795999990776181,1.1722686000284739,1.1730482000275515
63,What do Python type hints do at runtime?,bm25,"071_python_type_hints, 281_static_code_analysis, 219_stackexchange_api_attribution",071_python_type_hints,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Python type hints have no runtime effect; they are used by static analysis tools such as mypy to catch type errors during development.,"Python type hints, introduced in PEP 484, allow developers to annotate variables,
function parameters, and return types with type information. Type hints are evaluated by
static analysis tools such as mypy and pyright rather than at runtime, meaning they do
not affect program execution but catch type mismatches during development. The typing
module provides generic types such as List, Dict, Optional, and Union for annotating
complex data structures. From Python 3.10 onwards, built-in types can be used directly
as generic types, and the X | Y syntax replaces Union[X, Y].",0.2608695652173913,0.8728511333465576,0.0005382000235840678,1.4658456000033766,1.4663838000269607
64,What special methods does the @dataclass decorator generate automatically?,bm25,"072_python_dataclasses, 252_python_decorators, 109_github_oauth_apps",072_python_dataclasses,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"The @dataclass decorator generates __init__, __repr__, and __eq__ automatically from the class's type-annotated fields.","Python dataclasses, introduced in Python 3.7 via the dataclasses module, automatically
generate common special methods such as __init__, __repr__, and __eq__ based on
class-level field annotations. A class is declared as a dataclass by applying the
@dataclass decorator, and fields are defined with type annotations and optional default
values. The field() function provides fine-grained control, including whether a field
appears in __repr__ or __eq__, and whether a default factory generates mutable defaults.
Dataclasses reduce boilerplate for classes that primarily store data and integrate well
with Python's type checking ecosystem.",0.20183486238532114,0.8874714970588684,0.0006370999617502093,1.7880233000032604,1.7886603999650106
65,How does FastAPI generate interactive API documentation without extra configuration?,bm25,"296_api_documentation_practices, 030_openapi_overview, 073_fastapi_overview",073_fastapi_overview,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.5,0.5,FastAPI generates OpenAPI documentation at /docs and /redoc automatically from route function signatures and Pydantic models.,"API documentation describes the endpoints, parameters, request and response formats, authentication requirements, and error codes of an API in a way that allows developers to integrate with it without needing access to the source code.
Good API documentation includes a quick-start guide with a working example, a reference section covering every endpoint with parameter types, required vs optional fields, and example responses, and an authentication guide explaining how to obtain and use credentials.
The OpenAPI Specification (formerly Swagger) is the standard format for machine-readable REST API documentation. An OpenAPI document can be used to generate interactive documentation, client SDKs, server stubs, and test cases automatically. FastAPI generates an OpenAPI document automatically from route and Pydantic model definitions.
Keeping documentation in sync with the implementation is the hardest part of API documentation. Code-first tools like FastAPI that derive documentation from code reduce drift. Documentation-first approaches define the OpenAPI document before writing code and use contract testing to verify that the implementation matches the specification.",0.10928961748633881,0.8484707474708557,0.0007724000024609268,2.9190500999684446,2.9198224999709055
66,What happens in FastAPI when a path parameter cannot be converted to its declared type?,bm25,"074_fastapi_path_parameters, 075_fastapi_request_body, 076_fastapi_dependency_injection",074_fastapi_path_parameters,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,FastAPI returns a 422 Unprocessable Entity response if a path parameter cannot be converted to its declared type.,"FastAPI path parameters are declared by placing a parameter name in curly braces in the
route path, for example /items/{item_id}, and adding a matching function parameter. The
type annotation of the parameter determines automatic validation and conversion; annotating
item_id as int causes FastAPI to parse the path segment as an integer and return a 422
Unprocessable Entity response if it cannot be converted. Enum subclasses can be used as
the parameter type to restrict valid values to a predefined set. Path parameters are
documented automatically in the generated OpenAPI schema.",0.2162162162162162,0.8740233778953552,0.0012344999704509974,1.9112399000441656,1.9124744000146165
67,How does FastAPI respond when request body data fails Pydantic validation?,bm25,"075_fastapi_request_body, 073_fastapi_overview, 077_pydantic_overview",075_fastapi_request_body,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,FastAPI automatically returns 422 Unprocessable Entity with field-level details when request body data fails Pydantic validation.,"In FastAPI, request bodies are declared by annotating a function parameter with a Pydantic
model. FastAPI reads the request body as JSON, validates it against the model's field
definitions, and passes the resulting model instance to the handler function. If
validation fails, FastAPI automatically returns a 422 Unprocessable Entity response with
details about which fields failed and why. The Field() function within Pydantic models
allows additional metadata such as examples, descriptions, and constraints to be declared
and reflected in the generated OpenAPI documentation.",0.198019801980198,0.8741179704666138,0.0009062000317499042,3.511116600013338,3.512022800045088
68,What is the purpose of FastAPI's Depends() system?,bm25,"096_dependency_injection_principle, 132_github_copilot_generate, 270_refactoring_overview",076_fastapi_dependency_injection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Depends() declares a dependency that FastAPI resolves and injects into handlers, used for authentication, DB sessions, and shared config.","Dependency Injection (DI) is a design technique where an object receives its dependencies
from an external source rather than creating them itself. This inverts the control of
object creation from the consumer to a caller or container, following the Dependency
Inversion Principle of SOLID. DI makes code more modular and testable because
dependencies can be replaced with test doubles during testing without modifying the class
under test. In Python, DI can be implemented manually by passing dependencies as
constructor arguments, or through frameworks such as FastAPI's Depends() system.",0.07407407407407407,0.8347142934799194,0.0006286000134423375,1.1709175000432879,1.1715461000567302
69,What happens when Pydantic receives data that does not match the declared types?,bm25,"077_pydantic_overview, 075_fastapi_request_body, 073_fastapi_overview",077_pydantic_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Pydantic raises a ValidationError with detailed field-level messages when input data does not match declared types or constraints.,"Pydantic is a Python data validation library that uses type annotations to define data
schemas and validates data at runtime. Model classes inherit from pydantic.BaseModel and
define fields using type-annotated class attributes, with optional defaults and validation
constraints provided through the Field() function. When data is passed to a model
constructor, Pydantic validates and coerces it to the declared types, raising a
ValidationError with detailed field-level messages if the data is invalid. Pydantic v2
rewrites the core validation engine in Rust, significantly improving performance for
validation-heavy workloads.",0.18181818181818182,0.869760274887085,0.0010787000064738095,2.2504033999866806,2.2514820999931544
70,What is JSON Schema used for in the context of API development?,bm25,"078_json_schema_overview, 032_openapi_components, 263_graphql_overview",078_json_schema_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"JSON Schema describes the expected structure, types, required fields, and constraints of JSON documents and underpins OpenAPI schemas.","JSON Schema is a vocabulary for annotating and validating the structure of JSON documents.
A schema is itself a JSON object that describes the expected structure, types, required
fields, and constraints of a JSON instance. Keywords such as type, properties, required,
minimum, maximum, pattern, and enum are used to express validation rules. JSON Schema is
the foundation for schema definitions in OpenAPI documents and is used by tools such as
Pydantic and FastAPI to generate and validate API request and response bodies.",0.3,0.8955888152122498,0.0008486000006087124,2.3444197000353597,2.3452683000359684
71,What file replaces setup.py in modern Python packaging?,bm25,"079_python_packaging, 071_python_type_hints, 191_github_project_monitor",079_python_packaging,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"pyproject.toml is the modern standard replacing setup.py for defining Python project metadata, build system, and dependencies.","Python packaging refers to the process of distributing Python code as installable
packages. The modern standard uses a pyproject.toml file to define project metadata,
build system requirements, and dependencies, replacing the older setup.py approach. The
build tool reads pyproject.toml to produce source distributions and wheel files that can
be uploaded to PyPI or installed directly with pip. The hatchling, flit, and setuptools
backends are common choices for the build-system field in pyproject.toml, and tools such
as uv and poetry integrate dependency management with packaging.",0.205607476635514,0.8828052878379822,0.0006422000005841255,0.5175420999876224,0.5181842999882065
72,How do you install all dependencies listed in a requirements file using pip?,bm25,"218_stackexchange_api_terms_accept, 091_docker_compose_overview, 231_github_security_policies",080_pip_requirements,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Run pip install -r requirements.txt to install all packages listed in the requirements file into the current environment.,"Before using API services to connect to or operate the system, you must carefully read the Terms of Use.
Your use of or access to the APIs signifies your full agreement to abide by all the terms and conditions outlined in
the API Agreement, as well as the Stack Exchange Terms of Service.
If you do not agree to these terms, you must refrain from using the API services.
Stack Exchange reserves the right to modify or update the Terms of Use at any time.
Amendments will be effective upon publication of the updated version of the agreement.
Access to the API services is granted to subscribers or users in accordance with the terms and conditions specified in this agreement.",0.07194244604316546,0.8162133693695068,0.0008217999711632729,1.5930253999540582,1.5938471999252215
73,What is the main architectural difference between microservices and a monolith?,bm25,"247_github_rest_api_commits, 227_git_workflows, 038_rest_architectural_constraints",081_microservices_overview,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microservices decompose an application into independently deployable services per business capability; a monolith bundles everything into one unit.,"The GitHub REST API provides endpoints for reading and writing repository commits.
The GET /repos/{owner}/{repo}/commits endpoint returns a list of commits on the default branch or a specified branch, filtered optionally by author, path, or date range. Each commit object contains the SHA, commit message, author name and email, timestamp, and links to the tree and parent commits.
A single commit can be retrieved with GET /repos/{owner}/{repo}/commits/{ref} where ref is a SHA, branch name, or tag. The response includes the list of files changed, with additions, deletions, and a patch showing the diff.
The comparison endpoint GET /repos/{owner}/{repo}/compare/{base}...{head} returns the commits and file changes between two references, which is useful for computing what changed between releases or in a pull request.",0.013245033112582781,0.7926640510559082,0.0011054999777115881,3.4853468999499455,3.486452399927657
74,What cross-cutting concerns does an API gateway typically handle?,bm25,"082_api_gateway_pattern, 109_github_oauth_apps, 058_unit_testing_principles",082_api_gateway_pattern,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"An API gateway handles authentication, rate limiting, logging, SSL termination, and request routing on behalf of backend services.","An API gateway is an architectural pattern where a single entry point handles all client
requests to a set of backend services. The gateway routes requests to the appropriate
service and handles cross-cutting concerns such as authentication, rate limiting, logging,
and SSL termination, and can aggregate responses from multiple services. Using a gateway
simplifies client code by providing a unified API surface rather than requiring clients
to know the addresses and contracts of each backend service. Common implementations
include AWS API Gateway, Kong, and NGINX.",0.2692307692307693,0.887785017490387,0.0006271000020205975,1.3358760999981314,1.336503200000152
75,Why is the Singleton pattern sometimes replaced by dependency injection in testable code?,bm25,"083_design_pattern_singleton, 096_dependency_injection_principle, 058_unit_testing_principles",083_design_pattern_singleton,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Singletons introduce global state that makes tests interdependent; dependency injection allows the instance to be substituted in tests.,"The Singleton design pattern ensures that a class has only one instance throughout the
lifetime of a program and provides a global access point to that instance. It is typically
implemented by making the constructor private and providing a static method that returns
the single instance, creating it lazily on first access. In Python, module-level variables
are naturally singletons because modules are imported only once, making explicit Singleton
implementations less common. Singletons can make code harder to test because they
introduce global state; dependency injection is often preferred as a more testable
alternative.",0.14285714285714285,0.850114643573761,0.0008570000063627958,2.776992099999916,2.7778491000062786
76,How does the Factory Method pattern prevent client code from depending on concrete classes?,bm25,"084_design_pattern_factory, 085_design_pattern_observer, 082_api_gateway_pattern",084_design_pattern_factory,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,The Factory Method lets client code depend on an interface rather than a concrete class so new types can be introduced without modifying the client.,"The Factory Method design pattern defines an interface for creating an object but lets
subclasses or configuration decide which concrete class to instantiate. This decouples
client code from the specific classes it creates, making it easier to introduce new types
without modifying existing code. A common Python implementation uses a factory function
or a registry dictionary mapping string keys to class constructors. The Abstract Factory
pattern extends this to produce families of related objects through a common interface.",0.2330097087378641,0.8749499320983887,0.0009822000283747911,5.19977879995713,5.200760999985505
77,What does the Single Responsibility Principle say about how classes should be designed?,bm25,"087_solid_single_responsibility, 058_unit_testing_principles, 269_clean_code_principles",087_solid_single_responsibility,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"SRP states a class should have one reason to change, keeping it focused on one responsibility to avoid unrelated breakage.","The Single Responsibility Principle (SRP) states that a class should have only one reason
to change, meaning it should be responsible for exactly one part of the software's
functionality. When a class handles multiple concerns, a change in one area risks breaking
unrelated functionality and makes the class harder to understand and test. In practice,
SRP encourages splitting large classes into smaller focused ones. For example, separating
data access logic from business logic and presentation logic is a direct application of
SRP and is reflected in layered architectures.",0.2385321100917431,0.8719289302825928,0.0008665000204928219,2.0816840999759734,2.082550599996466
78,How does the Open/Closed Principle apply to a pluggable retrieval architecture?,bm25,"088_solid_open_closed, 284_software_metrics, 229_git_stash",088_solid_open_closed,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Adding a new retrieval method by implementing BaseRetriever without changing the router applies OCP: extension without modification.,"The Open/Closed Principle (OCP) states that software entities should be open for
extension but closed for modification. New behavior should be added by writing new code
such as subclassing or implementing interfaces rather than by changing existing, tested
code. The strategy and template method design patterns are common implementations of OCP.
In a RAG system, a pluggable retrieval architecture where new retrieval methods can be
added by implementing a shared BaseRetriever interface without modifying the router or
API layer is a direct application of this principle.",0.21153846153846154,0.8587859869003296,0.0007959000067785382,3.4414490000344813,3.44224490004126
79,What is the difference between Continuous Integration and Continuous Deployment?,bm25,"090_continuous_deployment, 057_software_testing_overview, 039_github_actions_overview","089_continuous_integration, 090_continuous_deployment",1.0,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,0.6131471927654584,0.6131471927654584,CI automatically builds and tests every change; CD additionally deploys every passing build to production automatically.,"Continuous Deployment (CD) extends continuous integration by automatically deploying
every change that passes the CI pipeline to a production or staging environment. This
reduces the time from code commit to running software and makes releases routine rather
than exceptional events. CD requires high automated test coverage and confidence in the
pipeline to deploy without manual approval. Continuous Delivery is a related practice
where the software is always in a deployable state but deployments are triggered manually
by a deliberate decision rather than automatically on every passing build.",0.1553398058252427,0.8535891771316528,0.001033900014590472,3.636919000011403,3.6379529000259936
80,How does Docker Compose simplify running a multi-service application locally?,bm25,"091_docker_compose_overview, 286_containerisation_best_practices, 019_docker_overview",091_docker_compose_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Docker Compose reads docker-compose.yml and starts all defined services with a single command, simplifying local multi-service development.","Docker Compose is a tool for defining and running multi-container Docker applications
using a YAML file named docker-compose.yml. The file specifies the services, networks,
and volumes that make up the application, and a single docker compose up command starts
all defined containers. Compose is designed for local development and testing environments
where multiple services such as a web server, a database, and a cache need to run
together. Each service's image, environment variables, port mappings, and dependencies on
other services are all declarable in the Compose file.",0.21621621621621623,0.8850753903388977,0.0007548000430688262,3.526802900014445,3.527557700057514
81,Why should API keys and passwords be stored in environment variables rather than in source code?,bm25,"092_environment_variables, 093_configuration_management, 221_github_personal_access_tokens",092_environment_variables,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Hardcoding secrets in source code risks exposing them in version control; environment variables keep secrets outside the codebase.,"Environment variables are key-value pairs provided to a process by its operating
environment at startup, used to configure application behavior without modifying code.
They are the recommended mechanism in the Twelve-Factor App methodology for storing
configuration that varies between deployment environments such as development, staging,
and production. Sensitive values such as API keys and database passwords should always
be supplied through environment variables rather than hardcoded in source code or
committed to version control. In Python, environment variables are accessed via os.environ
or the python-dotenv library, which loads variables from a .env file.",0.1565217391304348,0.8377442955970764,0.0010249000042676926,3.437247399997432,3.4382723000016995
82,What are the four types of documentation defined in the Divio documentation system?,bm25,"094_software_documentation, 296_api_documentation_practices, 207_stackexchange_numbers",094_software_documentation,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"The Divio system defines tutorials, how-to guides, explanations, and reference material as four distinct documentation types.","Software documentation includes all written artifacts that describe a system's
requirements, design, implementation, and usage. Internal documentation covers code-level
artifacts such as docstrings, inline comments, and architecture decision records (ADRs),
while external documentation covers user guides, API references, and deployment guides.
The Divio documentation system separates documentation into four types: tutorials
(learning-oriented), how-to guides (task-oriented), explanations (understanding-oriented),
and reference material (information-oriented). Outdated documentation is often worse
than none, so documentation should be maintained alongside code through docs-as-code
practices.",0.23076923076923078,0.8753088712692261,0.0009066999773494899,1.1064199999673292,1.1073266999446787
83,What must good API documentation always include for developers integrating with it?,bm25,"123_github_copilot__limitations, 095_api_documentation_best_practices, 296_api_documentation_practices",095_api_documentation_best_practices,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,"API documentation must include a getting-started guide, endpoint reference with schemas, error code explanations, and authentication instructions.","Although GitHub Copilot provides powerful code suggestions, it is not a perfect tool.
The generated code is based on patterns learned from training data and may not always align with best practices.
For example, Copilot might generate code that appears correct but contains subtle bugs or security vulnerabilities.
Developers must review and test all generated code before integrating it into production systems.
Additionally, reliance on AI-generated code may reduce a developer’s understanding of underlying logic.
Therefore, Copilot should be used as a supportive tool rather than a replacement for human expertise.",0.07207207207207207,0.831382691860199,0.0007957000052556396,1.8611245999927633,1.861920299998019
84,How does dependency injection make a class easier to test?,bm25,"083_design_pattern_singleton, 096_dependency_injection_principle, 084_design_pattern_factory",096_dependency_injection_principle,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,"DI passes dependencies as arguments so tests can substitute fakes without modifying the class, enabling isolated testing.","The Singleton design pattern ensures that a class has only one instance throughout the
lifetime of a program and provides a global access point to that instance. It is typically
implemented by making the constructor private and providing a static method that returns
the single instance, creating it lazily on first access. In Python, module-level variables
are naturally singletons because modules are imported only once, making explicit Singleton
implementations less common. Singletons can make code harder to test because they
introduce global state; dependency injection is often preferred as a more testable
alternative.",0.05405405405405405,0.8293309807777405,0.0007845999789424241,4.186745699960738,4.187530299939681
85,What is the main difference between REST and GraphQL in how clients request data?,bm25,"110_github_graphql_api, 290_github_graphql_pagination, 100_rest_vs_graphql",100_rest_vs_graphql,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.5,0.5,REST clients call fixed endpoints returning predetermined shapes; GraphQL clients send a query specifying exactly the fields they need.,"The GitHub GraphQL API provides a single endpoint at https://api.github.com/graphql and allows clients to request exactly the fields they need.
Queries retrieve data and mutations modify data; both are sent as HTTP POST requests with a JSON body containing the operation string.
The API is strongly typed and self-documenting through an introspection schema, enabling tools like the GitHub Explorer to autocomplete queries.
GraphQL reduces over-fetching and under-fetching compared to the REST API by letting clients specify nested resource fields in a single request.",0.14678899082568808,0.8647474050521851,0.0009222000371664762,1.824037300015334,1.8249595000525005
86,How does GitHub secret scanning protect a repository from exposed credentials?,bm25,"104_github_secret_scanning, 238_github_secret_scanning_push_protection, 233_github_advanced_security",104_github_secret_scanning,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Secret scanning detects committed tokens and API keys using known patterns, notifies the owner, and can automatically revoke tokens for supported providers.","GitHub secret scanning detects tokens, API keys, and other credentials that have been accidentally committed to a repository.
When a supported secret pattern is found, GitHub notifies the repository owner and, for some providers, automatically revokes the token.
Secret scanning is available for public repositories at no cost and for private repositories on GitHub Advanced Security plans.
Push protection can block commits that contain known secret patterns before they enter the repository history.",0.31578947368421045,0.903998076915741,0.0008128999616019428,2.679675599967595,2.680488499929197
87,What types of dependencies does Dependabot monitor for updates and vulnerabilities?,bm25,"105_github_dependabot, 191_github_project_monitor, 235_github_dependabot_version_updates",105_github_dependabot,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Dependabot monitors package manifests such as package.json and requirements.txt for new releases and for versions with known security vulnerabilities.,"Dependabot is a GitHub feature that automatically opens pull requests to update outdated or vulnerable dependencies in a repository.
It monitors package manifests such as package.json, requirements.txt, and Cargo.toml for new releases and security advisories.
Dependabot security updates are triggered by GitHub Advisory Database entries and target only vulnerabilities, while version updates follow a configurable schedule.
Dependency review in pull requests shows the diff of dependency changes and highlights packages with known vulnerabilities.",0.3711340206185567,0.91114741563797,0.0008613000391051173,1.2524975000414997,1.2533588000806049
88,How does CodeQL enable code scanning in GitHub repositories?,bm25,"232_github_codeql_overview, 106_github_code_scanning, 233_github_advanced_security",106_github_code_scanning,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,CodeQL models source code as a queryable database; code scanning runs CodeQL as a GitHub Actions workflow and annotates vulnerable lines in the repository.,"CodeQL is GitHub's code analysis engine that finds security vulnerabilities and coding errors by treating code as data.
CodeQL compiles the source code into a queryable database that represents the program's structure, data flow, and control flow. Security researchers and developers write CodeQL queries to detect patterns that correspond to known vulnerability classes such as SQL injection, cross-site scripting, or path traversal.
GitHub provides a library of default and extended CodeQL query suites for languages including Python, JavaScript, Java, C/C++, Go, and Ruby. These run automatically in GitHub Actions when code scanning is enabled.
Custom CodeQL queries can be written and added to the scan to enforce organisation-specific security rules beyond the built-in library. Query results are reported as code scanning alerts linked to the exact line of source code.",0.17500000000000002,0.8589733242988586,0.0007103999960236251,2.9904147999477573,2.991125199943781
