question_id,question,retrieval_method,retrieved_ids,relevant_ids,precision@1,precision@3,precision@5,recall@1,recall@3,recall@5,ndcg@1,ndcg@3,ndcg@5,reference_answer,generated_answer,rouge_l,bertscore_f1,retrieval_latency,generation_latency,total_latency
68,What is the purpose of FastAPI's Depends() system?,tfidf,"076_fastapi_dependency_injection, 075_fastapi_request_body, 171_github_issue_pr",076_fastapi_dependency_injection,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Depends() declares a dependency that FastAPI resolves and injects into handlers, used for authentication, DB sessions, and shared config.","FastAPI includes a built-in dependency injection system based on function parameters
annotated with Depends(). Dependencies are plain Python functions that return a value
injected into the route handler. They can themselves declare dependencies, forming a
dependency graph that FastAPI resolves automatically. Common use cases include extracting
and validating authentication tokens, establishing database sessions, and sharing
configuration objects across route handlers. Dependencies declared at the router or app
level apply to all routes in that scope.",0.2526315789473684,0.8679056167602539,0.0009633000008761883,1.5868220999836922,1.5877853999845684
69,What happens when Pydantic receives data that does not match the declared types?,tfidf,"077_pydantic_overview, 075_fastapi_request_body, 073_fastapi_overview",077_pydantic_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Pydantic raises a ValidationError with detailed field-level messages when input data does not match declared types or constraints.,"Pydantic is a Python data validation library that uses type annotations to define data
schemas and validates data at runtime. Model classes inherit from pydantic.BaseModel and
define fields using type-annotated class attributes, with optional defaults and validation
constraints provided through the Field() function. When data is passed to a model
constructor, Pydantic validates and coerces it to the declared types, raising a
ValidationError with detailed field-level messages if the data is invalid. Pydantic v2
rewrites the core validation engine in Rust, significantly improving performance for
validation-heavy workloads.",0.18181818181818182,0.869760274887085,0.0008296999731101096,5.022066000034101,5.022895700007211
70,What is JSON Schema used for in the context of API development?,tfidf,"078_json_schema_overview, 034_python_json_module, 263_graphql_overview",078_json_schema_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"JSON Schema describes the expected structure, types, required fields, and constraints of JSON documents and underpins OpenAPI schemas.","JSON Schema is a vocabulary for annotating and validating the structure of JSON documents.
A schema is itself a JSON object that describes the expected structure, types, required
fields, and constraints of a JSON instance. Keywords such as type, properties, required,
minimum, maximum, pattern, and enum are used to express validation rules. JSON Schema is
the foundation for schema definitions in OpenAPI documents and is used by tools such as
Pydantic and FastAPI to generate and validate API request and response bodies.",0.3,0.8955888152122498,0.0008880000095814466,2.9627236999804154,2.963611699989997
71,What file replaces setup.py in modern Python packaging?,tfidf,"079_python_packaging, 061_pytest_overview, 256_python_file_io",079_python_packaging,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"pyproject.toml is the modern standard replacing setup.py for defining Python project metadata, build system, and dependencies.","Python packaging refers to the process of distributing Python code as installable
packages. The modern standard uses a pyproject.toml file to define project metadata,
build system requirements, and dependencies, replacing the older setup.py approach. The
build tool reads pyproject.toml to produce source distributions and wheel files that can
be uploaded to PyPI or installed directly with pip. The hatchling, flit, and setuptools
backends are common choices for the build-system field in pyproject.toml, and tools such
as uv and poetry integrate dependency management with packaging.",0.205607476635514,0.8828052878379822,0.0009661000221967697,0.6050715000019409,0.6060376000241376
72,How do you install all dependencies listed in a requirements file using pip?,tfidf,"080_pip_requirements, 291_dependency_management, 079_python_packaging",080_pip_requirements,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Run pip install -r requirements.txt to install all packages listed in the requirements file into the current environment.,"pip is the standard package installer for Python and installs packages from the Python
Package Index (PyPI) or other package indexes. A requirements.txt file lists package
names and version constraints that pip uses to install a reproducible set of dependencies.
The pip freeze command generates a requirements.txt from the currently installed packages,
and pip install -r requirements.txt installs them. Version pinning such as requests==2.31.0
ensures reproducibility, while compatible release specifiers such as requests~=2.31 allow
minor updates while preventing breaking changes.",0.18691588785046728,0.8668219447135925,0.0008427000138908625,2.1685769999749027,2.1694196999887936
73,What is the main architectural difference between microservices and a monolith?,tfidf,"227_git_workflows, 081_microservices_overview, 028_git_branching",081_microservices_overview,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,Microservices decompose an application into independently deployable services per business capability; a monolith bundles everything into one unit.,"Git workflows define conventions for how branches are created, named, and merged in a team, providing a shared structure for collaborative development.
GitFlow is a branching model with long-lived main and develop branches. Feature branches are created from develop, merged back when complete, and release branches are created from develop to prepare a release before merging into both main and develop. Hotfix branches are created directly from main for urgent production fixes.
Trunk-based development keeps all developers working on a single main branch, using short-lived feature branches or direct commits. Feature flags hide incomplete work in production. This model reduces merge conflicts and supports continuous integration by keeping branches small and short-lived.
GitHub Flow is a simplified model where the main branch is always deployable. Developers branch from main, open a pull request, and merge after review. It suits teams that deploy frequently and prefer simplicity over the structure of GitFlow. The choice of workflow should match the team's deployment cadence and release process.",0.0320855614973262,0.8228140473365784,0.0008202000171877444,1.4830322999623604,1.4838524999795482
74,What cross-cutting concerns does an API gateway typically handle?,tfidf,"082_api_gateway_pattern, 217_stackexchange_contact, 198_stackexchange_api_errors",082_api_gateway_pattern,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"An API gateway handles authentication, rate limiting, logging, SSL termination, and request routing on behalf of backend services.","An API gateway is an architectural pattern where a single entry point handles all client
requests to a set of backend services. The gateway routes requests to the appropriate
service and handles cross-cutting concerns such as authentication, rate limiting, logging,
and SSL termination, and can aggregate responses from multiple services. Using a gateway
simplifies client code by providing a unified API surface rather than requiring clients
to know the addresses and contracts of each backend service. Common implementations
include AWS API Gateway, Kong, and NGINX.",0.2692307692307693,0.887785017490387,0.0008209999650716782,1.2475410000188276,1.2483619999838993
75,Why is the Singleton pattern sometimes replaced by dependency injection in testable code?,tfidf,"083_design_pattern_singleton, 096_dependency_injection_principle, 259_python_regular_expressions",083_design_pattern_singleton,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Singletons introduce global state that makes tests interdependent; dependency injection allows the instance to be substituted in tests.,"The Singleton design pattern ensures that a class has only one instance throughout the
lifetime of a program and provides a global access point to that instance. It is typically
implemented by making the constructor private and providing a static method that returns
the single instance, creating it lazily on first access. In Python, module-level variables
are naturally singletons because modules are imported only once, making explicit Singleton
implementations less common. Singletons can make code harder to test because they
introduce global state; dependency injection is often preferred as a more testable
alternative.",0.14285714285714285,0.850114643573761,0.0008800000068731606,1.5247540999553166,1.5256340999621898
76,How does the Factory Method pattern prevent client code from depending on concrete classes?,tfidf,"084_design_pattern_factory, 259_python_regular_expressions, 085_design_pattern_observer",084_design_pattern_factory,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,The Factory Method lets client code depend on an interface rather than a concrete class so new types can be introduced without modifying the client.,"The Factory Method design pattern defines an interface for creating an object but lets
subclasses or configuration decide which concrete class to instantiate. This decouples
client code from the specific classes it creates, making it easier to introduce new types
without modifying existing code. A common Python implementation uses a factory function
or a registry dictionary mapping string keys to class constructors. The Abstract Factory
pattern extends this to produce families of related objects through a common interface.",0.2330097087378641,0.8749499320983887,0.000867399969138205,4.44791940000141,4.448786799970549
77,What does the Single Responsibility Principle say about how classes should be designed?,tfidf,"087_solid_single_responsibility, 086_solid_principles_overview, 142_github_copilot_friction",087_solid_single_responsibility,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"SRP states a class should have one reason to change, keeping it focused on one responsibility to avoid unrelated breakage.","The Single Responsibility Principle (SRP) states that a class should have only one reason
to change, meaning it should be responsible for exactly one part of the software's
functionality. When a class handles multiple concerns, a change in one area risks breaking
unrelated functionality and makes the class harder to understand and test. In practice,
SRP encourages splitting large classes into smaller focused ones. For example, separating
data access logic from business logic and presentation logic is a direct application of
SRP and is reflected in layered architectures.",0.2385321100917431,0.8719289302825928,0.0008951000054366887,1.532411200052593,1.5333063000580296
78,How does the Open/Closed Principle apply to a pluggable retrieval architecture?,tfidf,"088_solid_open_closed, 081_microservices_overview, 086_solid_principles_overview",088_solid_open_closed,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Adding a new retrieval method by implementing BaseRetriever without changing the router applies OCP: extension without modification.,"The Open/Closed Principle (OCP) states that software entities should be open for
extension but closed for modification. New behavior should be added by writing new code
such as subclassing or implementing interfaces rather than by changing existing, tested
code. The strategy and template method design patterns are common implementations of OCP.
In a RAG system, a pluggable retrieval architecture where new retrieval methods can be
added by implementing a shared BaseRetriever interface without modifying the router or
API layer is a direct application of this principle.",0.21153846153846154,0.8587859869003296,0.0008165999897755682,2.6385135000455193,2.639330100035295
79,What is the difference between Continuous Integration and Continuous Deployment?,tfidf,"090_continuous_deployment, 039_github_actions_overview, 121_ci_cd_pipelines","089_continuous_integration, 090_continuous_deployment",1.0,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,0.6131471927654584,0.6131471927654584,CI automatically builds and tests every change; CD additionally deploys every passing build to production automatically.,"Continuous Deployment (CD) extends continuous integration by automatically deploying
every change that passes the CI pipeline to a production or staging environment. This
reduces the time from code commit to running software and makes releases routine rather
than exceptional events. CD requires high automated test coverage and confidence in the
pipeline to deploy without manual approval. Continuous Delivery is a related practice
where the software is always in a deployable state but deployments are triggered manually
by a deliberate decision rather than automatically on every passing build.",0.1553398058252427,0.8535891771316528,0.0008577999542467296,2.5578812999883667,2.5587390999426134
80,How does Docker Compose simplify running a multi-service application locally?,tfidf,"091_docker_compose_overview, 022_docker_networking, 019_docker_overview",091_docker_compose_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Docker Compose reads docker-compose.yml and starts all defined services with a single command, simplifying local multi-service development.","Docker Compose is a tool for defining and running multi-container Docker applications
using a YAML file named docker-compose.yml. The file specifies the services, networks,
and volumes that make up the application, and a single docker compose up command starts
all defined containers. Compose is designed for local development and testing environments
where multiple services such as a web server, a database, and a cache need to run
together. Each service's image, environment variables, port mappings, and dependencies on
other services are all declarable in the Compose file.",0.21621621621621623,0.8850753903388977,0.0008589999633841217,2.911774999985937,2.912633999949321
81,Why should API keys and passwords be stored in environment variables rather than in source code?,tfidf,"092_environment_variables, 221_github_personal_access_tokens, 222_github_ssh_authentication",092_environment_variables,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Hardcoding secrets in source code risks exposing them in version control; environment variables keep secrets outside the codebase.,"Environment variables are key-value pairs provided to a process by its operating
environment at startup, used to configure application behavior without modifying code.
They are the recommended mechanism in the Twelve-Factor App methodology for storing
configuration that varies between deployment environments such as development, staging,
and production. Sensitive values such as API keys and database passwords should always
be supplied through environment variables rather than hardcoded in source code or
committed to version control. In Python, environment variables are accessed via os.environ
or the python-dotenv library, which loads variables from a .env file.",0.1565217391304348,0.8377442955970764,0.0009953000117093325,2.935599500022363,2.9365948000340723
82,What are the four types of documentation defined in the Divio documentation system?,tfidf,"094_software_documentation, 296_api_documentation_practices, 095_api_documentation_best_practices",094_software_documentation,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"The Divio system defines tutorials, how-to guides, explanations, and reference material as four distinct documentation types.","Software documentation includes all written artifacts that describe a system's
requirements, design, implementation, and usage. Internal documentation covers code-level
artifacts such as docstrings, inline comments, and architecture decision records (ADRs),
while external documentation covers user guides, API references, and deployment guides.
The Divio documentation system separates documentation into four types: tutorials
(learning-oriented), how-to guides (task-oriented), explanations (understanding-oriented),
and reference material (information-oriented). Outdated documentation is often worse
than none, so documentation should be maintained alongside code through docs-as-code
practices.",0.23076923076923078,0.8753088712692261,0.0008484999998472631,1.1132712000398897,1.114119700039737
83,What must good API documentation always include for developers integrating with it?,tfidf,"296_api_documentation_practices, 095_api_documentation_best_practices, 094_software_documentation",095_api_documentation_best_practices,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,"API documentation must include a getting-started guide, endpoint reference with schemas, error code explanations, and authentication instructions.","API documentation describes the endpoints, parameters, request and response formats, authentication requirements, and error codes of an API in a way that allows developers to integrate with it without needing access to the source code.
Good API documentation includes a quick-start guide with a working example, a reference section covering every endpoint with parameter types, required vs optional fields, and example responses, and an authentication guide explaining how to obtain and use credentials.
The OpenAPI Specification (formerly Swagger) is the standard format for machine-readable REST API documentation. An OpenAPI document can be used to generate interactive documentation, client SDKs, server stubs, and test cases automatically. FastAPI generates an OpenAPI document automatically from route and Pydantic model definitions.
Keeping documentation in sync with the implementation is the hardest part of API documentation. Code-first tools like FastAPI that derive documentation from code reduce drift. Documentation-first approaches define the OpenAPI document before writing code and use contract testing to verify that the implementation matches the specification.",0.10810810810810811,0.8626291155815125,0.0009196000173687935,1.5996473000268452,1.600566900044214
84,How does dependency injection make a class easier to test?,tfidf,"096_dependency_injection_principle, 271_code_smells, 083_design_pattern_singleton",096_dependency_injection_principle,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"DI passes dependencies as arguments so tests can substitute fakes without modifying the class, enabling isolated testing.","Dependency Injection (DI) is a design technique where an object receives its dependencies
from an external source rather than creating them itself. This inverts the control of
object creation from the consumer to a caller or container, following the Dependency
Inversion Principle of SOLID. DI makes code more modular and testable because
dependencies can be replaced with test doubles during testing without modifying the class
under test. In Python, DI can be implemented manually by passing dependencies as
constructor arguments, or through frameworks such as FastAPI's Depends() system.",0.1509433962264151,0.8634234070777893,0.0008858000510372221,4.096755700011272,4.097641500062309
85,What is the main difference between REST and GraphQL in how clients request data?,tfidf,"110_github_graphql_api, 100_rest_vs_graphql, 263_graphql_overview",100_rest_vs_graphql,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,REST clients call fixed endpoints returning predetermined shapes; GraphQL clients send a query specifying exactly the fields they need.,"The GitHub GraphQL API provides a single endpoint at https://api.github.com/graphql and allows clients to request exactly the fields they need.
Queries retrieve data and mutations modify data; both are sent as HTTP POST requests with a JSON body containing the operation string.
The API is strongly typed and self-documenting through an introspection schema, enabling tools like the GitHub Explorer to autocomplete queries.
GraphQL reduces over-fetching and under-fetching compared to the REST API by letting clients specify nested resource fields in a single request.",0.14678899082568808,0.8647474050521851,0.000889300019480288,1.781958699983079,1.7828480000025593
86,How does GitHub secret scanning protect a repository from exposed credentials?,tfidf,"104_github_secret_scanning, 238_github_secret_scanning_push_protection, 233_github_advanced_security",104_github_secret_scanning,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Secret scanning detects committed tokens and API keys using known patterns, notifies the owner, and can automatically revoke tokens for supported providers.","GitHub secret scanning detects tokens, API keys, and other credentials that have been accidentally committed to a repository.
When a supported secret pattern is found, GitHub notifies the repository owner and, for some providers, automatically revokes the token.
Secret scanning is available for public repositories at no cost and for private repositories on GitHub Advanced Security plans.
Push protection can block commits that contain known secret patterns before they enter the repository history.",0.31578947368421045,0.903998076915741,0.0008717000018805265,3.284499799949117,3.2853714999509975
87,What types of dependencies does Dependabot monitor for updates and vulnerabilities?,tfidf,"105_github_dependabot, 235_github_dependabot_version_updates, 291_dependency_management",105_github_dependabot,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Dependabot monitors package manifests such as package.json and requirements.txt for new releases and for versions with known security vulnerabilities.,"Dependabot is a GitHub feature that automatically opens pull requests to update outdated or vulnerable dependencies in a repository.
It monitors package manifests such as package.json, requirements.txt, and Cargo.toml for new releases and security advisories.
Dependabot security updates are triggered by GitHub Advisory Database entries and target only vulnerabilities, while version updates follow a configurable schedule.
Dependency review in pull requests shows the diff of dependency changes and highlights packages with known vulnerabilities.",0.3711340206185567,0.91114741563797,0.0009994000429287553,1.4000960000557825,1.4010954000987113
88,How does CodeQL enable code scanning in GitHub repositories?,tfidf,"232_github_codeql_overview, 106_github_code_scanning, 233_github_advanced_security",106_github_code_scanning,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,CodeQL models source code as a queryable database; code scanning runs CodeQL as a GitHub Actions workflow and annotates vulnerable lines in the repository.,"CodeQL is GitHub's code analysis engine that finds security vulnerabilities and coding errors by treating code as data.
CodeQL compiles the source code into a queryable database that represents the program's structure, data flow, and control flow. Security researchers and developers write CodeQL queries to detect patterns that correspond to known vulnerability classes such as SQL injection, cross-site scripting, or path traversal.
GitHub provides a library of default and extended CodeQL query suites for languages including Python, JavaScript, Java, C/C++, Go, and Ruby. These run automatically in GitHub Actions when code scanning is enabled.
Custom CodeQL queries can be written and added to the scan to enforce organisation-specific security rules beyond the built-in library. Query results are reported as code scanning alerts linked to the exact line of source code.",0.17500000000000002,0.8589733839035034,0.0008581000147387385,2.7289696000516415,2.72982770006638
89,What is the difference between a GitHub App and an OAuth App?,tfidf,"109_github_oauth_apps, 243_github_apps_permissions, 242_github_apps_authentication","108_github_apps_overview, 109_github_oauth_apps",1.0,0.3333333333333333,0.2,0.5,0.5,0.5,1.0,0.6131471927654584,0.6131471927654584,GitHub Apps authenticate as themselves with scoped installation tokens installed per organisation or repository; OAuth Apps authenticate as a user with broader non-expiring token scopes.,"OAuth Apps allow third-party applications to authenticate as a GitHub user and act on their behalf via the OAuth 2.0 authorization code flow.
When a user authorises an OAuth App, GitHub issues an access token that does not expire unless revoked.
OAuth Apps request scopes such as repo, read:user, or gist to define what resources the token can access.
Unlike GitHub Apps, OAuth App tokens carry all the permissions of the authorising user within the requested scopes, making them broader in access.",0.18018018018018017,0.8624831438064575,0.0008972000214271247,4.649245500040706,4.650142700062133
90,Why are GitHub Apps preferred over OAuth Apps for automated integrations?,tfidf,"109_github_oauth_apps, 108_github_apps_overview, 242_github_apps_authentication",108_github_apps_overview,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,"GitHub Apps use short-lived scoped tokens, do not inherit all user permissions, and are the recommended type for automated workflows and third-party services.","OAuth Apps allow third-party applications to authenticate as a GitHub user and act on their behalf via the OAuth 2.0 authorization code flow.
When a user authorises an OAuth App, GitHub issues an access token that does not expire unless revoked.
OAuth Apps request scopes such as repo, read:user, or gist to define what resources the token can access.
Unlike GitHub Apps, OAuth App tokens carry all the permissions of the authorising user within the requested scopes, making them broader in access.",0.1272727272727273,0.8604000806808472,0.0008413000032305717,1.7704614999820478,1.7713027999852784
91,How does the GitHub GraphQL API differ from the REST API in how clients request data?,tfidf,"110_github_graphql_api, 263_graphql_overview, 100_rest_vs_graphql",110_github_graphql_api,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"GraphQL allows clients to specify exactly the nested fields they need in a single request, whereas REST returns fixed endpoint responses that may include unwanted data.","The GitHub GraphQL API provides a single endpoint at https://api.github.com/graphql and allows clients to request exactly the fields they need.
Queries retrieve data and mutations modify data; both are sent as HTTP POST requests with a JSON body containing the operation string.
The API is strongly typed and self-documenting through an introspection schema, enabling tools like the GitHub Explorer to autocomplete queries.
GraphQL reduces over-fetching and under-fetching compared to the REST API by letting clients specify nested resource fields in a single request.",0.22413793103448276,0.878262460231781,0.000853799981996417,2.8445911000017077,2.845444899983704
92,What authentication method does the GitHub CLI use when logging in?,tfidf,"002_github_rest_getting_started, 068_software_logging_best_practices, 205_stackexchange_auth_interruptions",111_github_cli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The gh auth login command handles authentication via browser-based OAuth or a personal access token and stores credentials securely.,"A REST request to GitHub is built from an HTTP method, a path, headers, authentication, and parameters when needed.
Common methods include GET, POST, DELETE, and PATCH.
The endpoint documentation explains which method and parameters each operation requires.",0.06896551724137931,0.840271532535553,0.0008071999764069915,1.4101351000135764,1.4109422999899834
93,What makes GitHub Discussions different from Issues in a repository?,tfidf,"167_github_issue_track, 170_github_issue_collaboration, 112_github_discussions",112_github_discussions,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.5,0.5,"Discussions are for open-ended community conversations such as ideas and Q&A, while Issues track specific bugs or tasks with a defined open/closed lifecycle.","GitHub Issues provide a flexible way for teams to track work such as bugs, feature
requests, ideas, and tasks within a repository.
They can be linked to pull requests and other discussions, allowing teams to collaborate and keep all related
information connected in one place.",0.19718309859154928,0.8630611896514893,0.0008385999826714396,1.1616792000131682,1.1625177999958396
94,How can a Q&A discussion thread be marked as resolved on GitHub?,tfidf,"168_github_issue_feature, 112_github_discussions, 225_python_threading",112_github_discussions,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,"In Q&A-category discussions, maintainers or the original poster can mark a reply as the accepted answer, resolving the thread visibly for other readers.","GitHub Issues allow team members to communicate directly within a task by adding comments, updates, and references.
This creates a centralized discussion thread where all progress, decisions, and feedback related to the issue are recorded.",0.09999999999999999,0.856100857257843,0.0008658000151626766,1.589873599994462,1.5907394000096247
95,What does the GitHub Student Developer Pack provide to students?,tfidf,"114_github_education, 113_github_sponsors, 136_github_copilot_cli",114_github_education,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"The Student Developer Pack provides free access to cloud credits, developer tools, and SaaS subscriptions from GitHub's partner companies at no cost.","GitHub Education provides free access to GitHub's tools and developer resources for students, teachers, and academic institutions.
The GitHub Student Developer Pack bundles offers from partner companies including cloud credits, development tools, and SaaS subscriptions at no cost.
Teachers can create GitHub Classroom assignments that automatically provision per-student repositories from a template, track progress, and collect submissions.
GitHub Campus Expert is a student leadership program that trains selected students to grow technical communities at their institutions.",0.2772277227722772,0.9218904376029968,0.0008748999680392444,0.5713929000194184,0.5722677999874577
96,What tools does GitHub provide for migrating repositories from other platforms?,tfidf,"115_github_migrations, 203_stackexchange_mcp_usecases, 009_github_repositories_overview",115_github_migrations,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"GitHub Importer supports migrations from Subversion, Mercurial, and other Git hosts; the GitHub Enterprise Importer handles large-scale organisation migrations between GitHub products.","GitHub provides migration tools for moving repositories, wikis, issues, pull requests, and project data from other platforms to GitHub.
GitHub Importer supports migrations from Subversion, Mercurial, TFS, and other Git hosting services by importing repository history.
The GitHub Enterprise Importer (GEI) is a CLI-based tool designed for large-scale migrations of organisations and repositories between GitHub products.
Post-migration, contributors must re-link their commits to GitHub accounts if their email addresses differ between the source and destination.",0.4117647058823529,0.9098566174507141,0.0012206999817863107,1.7737438000040129,1.7749644999857992
97,How does GitHub Sponsors support open-source developers financially?,tfidf,"113_github_sponsors, 120_github_pages, 237_github_advisory_database",113_github_sponsors,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Sponsors make one-time or monthly recurring contributions at tiers set by the developer; GitHub waives its platform fee for the first year of the program.,"GitHub Sponsors allows individuals and organisations to financially support open-source developers and projects directly through GitHub.
Sponsors can make one-time or recurring monthly contributions at tiers defined by the sponsored developer.
Sponsored developers receive payments via Stripe, and GitHub waives its platform fee for the first year of the program.
Sponsorship data is visible on developer profiles and can be integrated into a project's funding.yml to surface sponsor links automatically.",0.48,0.9207190275192261,0.0008894000202417374,1.9092335000168532,1.910122900037095
98,What is the purpose of the GitHub dependency graph?,tfidf,"297_github_dependency_graph, 107_github_supply_chain_security, 171_github_issue_pr",107_github_supply_chain_security,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,"The dependency graph maps all direct and transitive packages used by a repository from its manifest files, enabling vulnerability detection through Dependabot alerts.","GitHub's dependency graph maps the packages that a repository depends on, extracted from manifest files and lock files in the repository.
The dependency graph is built by parsing manifest files such as requirements.txt, setup.py, pyproject.toml, package.json, Gemfile, and pom.xml. It records the name and version of each direct and transitive dependency for each supported ecosystem.
The dependency graph is the foundation for Dependabot alerts and the dependency review action. When a new security advisory is published in the GitHub Advisory Database, GitHub cross-references it against all dependency graphs and creates alerts for affected repositories automatically.
The dependency graph API can be accessed through the REST API and the GitHub GraphQL API to query a repository's dependencies programmatically. This is useful for building organisation-wide inventory tools that list all packages in use and their versions across multiple repositories.",0.1301775147928994,0.8816735148429871,0.0009997999877668917,2.5856528999865986,2.5866526999743655
99,What security features are available on a GitHub account profile?,tfidf,"102_github_account_profile, 233_github_advanced_security, 226_github_account_security_settings",102_github_account_profile,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"A GitHub profile shows contribution history, pinned repositories, and a bio; accounts can be secured with two-factor authentication, SSH keys, and personal access tokens.","A GitHub account is required to contribute to repositories, open issues, and submit pull requests.
Each account has a profile page showing contribution history, pinned repositories, and a bio.
GitHub supports two-factor authentication and passkeys to secure accounts against unauthorised access.
Personal access tokens and SSH keys can be added under account settings for command-line and API authentication.",0.4235294117647059,0.9210882186889648,0.0008237999863922596,2.7908523000078276,2.79167609999422
100,How does push protection in GitHub secret scanning prevent credential leaks?,tfidf,"238_github_secret_scanning_push_protection, 104_github_secret_scanning, 233_github_advanced_security",104_github_secret_scanning,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,"Push protection blocks commits containing known secret patterns before they enter the repository history, preventing the credential from ever being recorded in Git.","Secret scanning push protection blocks commits containing recognised secret patterns before they are pushed to a repository.
When push protection is enabled and a developer attempts to push a commit containing a token, API key, or credential matching a supported pattern, GitHub rejects the push and displays a message identifying which secret was detected.
Developers can bypass the block by providing a reason (the secret is a test value, it is already in the environment, or the risk is acceptable), but each bypass is logged and visible to repository administrators.
Push protection covers more than 200 token types from providers including AWS, Azure, Google Cloud, Stripe, and Slack. Custom patterns can be defined using regular expressions to detect organisation-specific secret formats that are not covered by the default ruleset.",0.16993464052287582,0.8661553859710693,0.0010284999734722078,1.6868961000000127,1.6879245999734849
101,What is GitHub Copilot and how does it help developers?,tfidf,"117_github_copilot_chat, 124_github_use_copilot, 116_github_copilot",116_github_copilot,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.5,0.5,"GitHub Copilot is an AI-powered assistant that helps developers write code faster by suggesting lines and functions based on context. It improves productivity, reduces manual work, and supports multiple programming languages.","GitHub Copilot Chat enables developers to ask questions in natural language and receive explanations or generated code.
Using GitHub Copilot can significantly improve developer productivity by reducing repetitive coding tasks.
GitHub Copilot may generate incorrect or insecure code, so developers should review suggestions carefully.",0.18421052631578946,0.892562747001648,0.001023300050292164,3.111334200017154,3.1123575000674464
102,What are the risks of using GitHub Copilot and how should developers handle them?,tfidf,"117_github_copilot_chat, 124_github_use_copilot, 116_github_copilot","116_github_copilot, 117_github_copilot_chat, 123_github_copilot_limitation",1.0,0.6666666666666666,0.4,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347,0.7039180890341347,"GitHub Copilot may generate incorrect or insecure code and can introduce issues such as performance overhead or dependency on external services. Developers should carefully review, test, and validate all generated code and use Copilot as a supportive tool rather than relying on it completely.","GitHub Copilot Chat enables developers to ask questions in natural language and receive explanations or generated code.
Using GitHub Copilot can significantly improve developer productivity by reducing repetitive coding tasks.
GitHub Copilot may generate incorrect or insecure code, so developers should review suggestions carefully.",0.25,0.8920519351959229,0.0013593999901786447,9.75344420003239,9.75480360002257
103,"How does GitHub Copilot handle an issue after it is assigned to it, and what does it do when the pull request is ready?",tfidf,"127_github_copilot_process, 133_github_copilot_an_issue, 128_github_tos",124_github_use_copilot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"When an issue is assigned to GitHub Copilot, it begins working on the task automatically and creates a pull request. After completing the task, it notifies developers so they can review and decide whether to accept or modify the changes.","Copilot processes the assigned issue by analyzing the provided description and context
before starting any changes. It may iterate on the solution internally, updating its
approach as needed until it produces a complete set of modifications ready for review
as a pull request.",0.16867469879518074,0.8715840578079224,0.0010217999806627631,1.8993647000170313,1.900386499997694
